route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:61,27_1198295,1900894,0,Balma-Gramont,11970
line:61,27_1197951,1900551,1,Basso Cambo,11971
line:61,27_1199971,1902553,0,Balma-Gramont,11970
line:61,27_1198478,1901077,0,Balma-Gramont,11970
line:61,27_1198490,1901089,0,Balma-Gramont,11970
line:61,27_1199410,1902005,0,Balma-Gramont,11970
line:61,27_1199459,1902054,1,Basso Cambo,11971
line:61,27_1198086,1900686,1,Basso Cambo,11971
line:61,27_1198140,1900740,1,Basso Cambo,11971
line:61,27_1198255,1900855,1,Basso Cambo,11971
line:61,27_1200004,1902585,0,Balma-Gramont,11970
line:61,27_1198484,1901083,0,Balma-Gramont,11970
line:61,27_1197587,1900187,0,Balma-Gramont,11970
line:61,27_1199154,1901751,0,Balma-Gramont,11970
line:61,27_1199087,1901685,1,Basso Cambo,11971
line:61,27_1198250,1900850,1,Basso Cambo,11971
line:61,27_1199498,1902092,0,Balma-Gramont,11970
line:61,27_1199666,1902259,1,Basso Cambo,11971
line:61,27_1199224,1901821,1,Basso Cambo,11971
line:61,27_1199351,1901947,0,Balma-Gramont,11970
line:61,27_1197702,1900302,0,Balma-Gramont,11970
line:61,27_1198675,1901274,1,Basso Cambo,11971
line:61,27_1198653,1901252,1,Basso Cambo,11971
line:61,27_1197873,1900473,0,Balma-Gramont,11970
line:61,27_1197935,1900535,1,Basso Cambo,11971
line:61,27_1198451,1901050,0,Balma-Gramont,11970
line:61,27_1198975,1901573,1,Basso Cambo,11971
line:61,27_1197681,1900281,0,Balma-Gramont,11970
line:61,27_1197624,1900224,0,Balma-Gramont,11970
line:61,27_1198432,1901031,0,Balma-Gramont,11970
line:61,27_1197821,1900421,0,Balma-Gramont,11970
line:61,27_1199260,1901857,1,Basso Cambo,11971
line:61,27_1198886,1901484,0,Balma-Gramont,11970
line:61,27_1198759,1901358,1,Basso Cambo,11971
line:61,27_1197740,1900340,0,Balma-Gramont,11970
line:61,27_1197583,1900183,0,Balma-Gramont,11970
line:61,27_1198459,1901058,0,Balma-Gramont,11970
line:61,27_1198704,1901303,1,Basso Cambo,11971
line:61,27_1199734,1902326,1,Basso Cambo,11971
line:61,27_1198357,1900956,0,Balma-Gramont,11970
line:61,27_1199071,1901669,1,Basso Cambo,11971
line:61,27_1198615,1901214,1,Basso Cambo,11971
line:61,27_1198881,1901479,0,Balma-Gramont,11970
line:61,27_1199356,1901952,1,Basso Cambo,11971
line:61,27_1198764,1901363,1,Basso Cambo,11971
line:61,27_1198803,1901401,0,Balma-Gramont,11970
line:61,27_1199283,1901880,1,Basso Cambo,11971
line:61,27_1197768,1900368,0,Balma-Gramont,11970
line:61,27_1197607,1900207,0,Balma-Gramont,11970
line:61,27_1199000,1901598,1,Basso Cambo,11971
line:61,27_1197608,1900208,0,Balma-Gramont,11970
line:61,27_1197932,1900532,1,Basso Cambo,11971
line:61,27_1198710,1901309,1,Basso Cambo,11971
line:61,27_1198237,1900837,1,Basso Cambo,11971
line:61,27_1197616,1900216,0,Balma-Gramont,11970
line:61,27_1198890,1901488,0,Balma-Gramont,11970
line:61,27_1198188,1900788,1,Basso Cambo,11971
line:61,27_1197599,1900199,0,Balma-Gramont,11970
line:61,27_1197614,1900214,0,Balma-Gramont,11970
line:61,27_1197847,1900447,0,Balma-Gramont,11970
line:61,27_1198931,1901529,0,Balma-Gramont,11970
line:61,27_1198487,1901086,0,Balma-Gramont,11970
line:61,27_1198430,1901029,0,Balma-Gramont,11970
line:61,27_1199797,1902387,0,Balma-Gramont,11970
line:61,27_1197836,1900436,0,Balma-Gramont,11970
line:61,27_1198747,1901346,1,Basso Cambo,11971
line:61,27_1197576,1900176,0,Balma-Gramont,11970
line:61,27_1199970,1902552,0,Balma-Gramont,11970
line:61,27_1197632,1900232,0,Balma-Gramont,11970
line:61,27_1198958,1901556,0,Balma-Gramont,11970
line:61,27_1199384,1901980,1,Basso Cambo,11971
line:61,27_1198866,1901464,0,Balma-Gramont,11970
line:61,27_1199999,1902580,0,Balma-Gramont,11970
line:61,27_1199863,1902451,0,Balma-Gramont,11970
line:61,27_1198856,1901454,0,Balma-Gramont,11970
line:61,27_1197805,1900405,0,Balma-Gramont,11970
line:61,27_1199635,1902228,1,Basso Cambo,11971
line:61,27_1198322,1900921,0,Balma-Gramont,11970
line:61,27_1199777,1902368,1,Basso Cambo,11971
line:61,27_1198929,1901527,0,Balma-Gramont,11970
line:61,27_1198714,1901313,1,Basso Cambo,11971
line:61,27_1197936,1900536,1,Basso Cambo,11971
line:61,27_1198547,1901146,1,Basso Cambo,11971
line:61,27_1198379,1900978,0,Balma-Gramont,11970
line:61,27_1198200,1900800,1,Basso Cambo,11971
line:61,27_1198133,1900733,1,Basso Cambo,11971
line:61,27_1199046,1901644,1,Basso Cambo,11971
line:61,27_1197772,1900372,0,Balma-Gramont,11970
line:61,27_1198904,1901502,0,Balma-Gramont,11970
line:61,27_1199652,1902245,1,Basso Cambo,11971
line:61,27_1197610,1900210,0,Balma-Gramont,11970
line:61,27_1197899,1900499,0,Balma-Gramont,11970
line:61,27_1199461,1902056,1,Basso Cambo,11971
line:61,27_1199420,1902015,0,Balma-Gramont,11970
line:61,27_1198838,1901436,0,Balma-Gramont,11970
line:61,27_1198155,1900755,1,Basso Cambo,11971
line:61,27_1199853,1902442,1,Basso Cambo,11971
line:61,27_1199212,1901809,1,Basso Cambo,11971
line:61,27_1198964,1901562,0,Balma-Gramont,11970
line:61,27_1198801,1901399,0,Balma-Gramont,11970
line:61,27_1198826,1901424,0,Balma-Gramont,11970
line:61,27_1199870,1902458,1,Basso Cambo,11971
line:61,27_1198303,1900902,0,Balma-Gramont,11970
line:61,27_1198110,1900710,1,Basso Cambo,11971
line:61,27_1199396,1901992,1,Basso Cambo,11971
line:61,27_1199182,1901779,0,Balma-Gramont,11970
line:61,27_1199231,1901828,1,Basso Cambo,11971
line:61,27_1198350,1900949,0,Balma-Gramont,11970
line:61,27_1198285,1900885,1,Basso Cambo,11971
line:61,27_1198786,1901385,1,Basso Cambo,11971
line:61,27_1198522,1901121,0,Balma-Gramont,11970
line:61,27_1198317,1900916,0,Balma-Gramont,11970
line:61,27_1198879,1901477,0,Balma-Gramont,11970
line:61,27_1199138,1901735,0,Balma-Gramont,11970
line:61,27_1199619,1902212,0,Balma-Gramont,11970
line:61,27_1197875,1900475,0,Balma-Gramont,11970
line:61,27_1198335,1900934,0,Balma-Gramont,11970
line:61,27_1199355,1901951,1,Basso Cambo,11971
line:61,27_1198427,1901026,0,Balma-Gramont,11970
line:61,27_1198158,1900758,1,Basso Cambo,11971
line:61,27_1199434,1902029,0,Balma-Gramont,11970
line:61,27_1197871,1900471,0,Balma-Gramont,11970
line:61,27_1198147,1900747,1,Basso Cambo,11971
line:61,27_1198439,1901038,0,Balma-Gramont,11970
line:61,27_1199475,1902070,1,Basso Cambo,11971
line:61,27_1199874,1902461,0,Balma-Gramont,11970
line:61,27_1198770,1901369,1,Basso Cambo,11971
line:61,27_1199359,1901955,1,Basso Cambo,11971
line:61,27_1198585,1901184,1,Basso Cambo,11971
line:61,27_1199419,1902014,0,Balma-Gramont,11970
line:61,27_1198946,1901544,0,Balma-Gramont,11970
line:61,27_1200076,1902656,1,Basso Cambo,11971
line:61,27_1198769,1901368,1,Basso Cambo,11971
line:61,27_1197839,1900439,0,Balma-Gramont,11970
line:61,27_1198474,1901073,0,Balma-Gramont,11970
line:61,27_1198971,1901569,1,Basso Cambo,11971
line:61,27_1199809,1902399,1,Basso Cambo,11971
line:61,27_1197946,1900546,1,Basso Cambo,11971
line:61,27_1199335,1901931,0,Balma-Gramont,11970
line:61,27_1199012,1901610,1,Basso Cambo,11971
line:61,27_1199980,1902562,1,Basso Cambo,11971
line:61,27_1198254,1900854,1,Basso Cambo,11971
line:61,27_1198776,1901375,1,Basso Cambo,11971
line:61,27_1198211,1900811,1,Basso Cambo,11971
line:61,27_1198587,1901186,1,Basso Cambo,11971
line:61,27_1199690,1902282,0,Balma-Gramont,11970
line:61,27_1198476,1901075,0,Balma-Gramont,11970
line:61,27_1200140,1902714,1,Basso Cambo,11971
line:61,27_1197941,1900541,1,Basso Cambo,11971
line:61,27_1199227,1901824,1,Basso Cambo,11971
line:61,27_1199598,1902191,0,Balma-Gramont,11970
line:61,27_1198836,1901434,0,Balma-Gramont,11970
line:61,27_1198206,1900806,1,Basso Cambo,11971
line:61,27_1199252,1901849,1,Basso Cambo,11971
line:61,27_1198604,1901203,1,Basso Cambo,11971
line:61,27_1198802,1901400,0,Balma-Gramont,11970
line:61,27_1197694,1900294,0,Balma-Gramont,11970
line:61,27_1197783,1900383,0,Balma-Gramont,11970
line:61,27_1199127,1901725,1,Basso Cambo,11971
line:61,27_1199152,1901749,0,Balma-Gramont,11970
line:61,27_1198950,1901548,0,Balma-Gramont,11970
line:61,27_1197586,1900186,0,Balma-Gramont,11970
line:61,27_1198352,1900951,0,Balma-Gramont,11970
line:61,27_1197745,1900345,0,Balma-Gramont,11970
line:61,27_1199354,1901950,1,Basso Cambo,11971
line:61,27_1198599,1901198,1,Basso Cambo,11971
line:61,27_1198963,1901561,0,Balma-Gramont,11970
line:61,27_1198791,1901390,1,Basso Cambo,11971
line:61,27_1198508,1901107,0,Balma-Gramont,11970
line:61,27_1198015,1900615,1,Basso Cambo,11971
line:61,27_1197704,1900304,0,Balma-Gramont,11970
line:61,27_1198226,1900826,1,Basso Cambo,11971
line:61,27_1198393,1900992,0,Balma-Gramont,11970
line:61,27_1197657,1900257,0,Balma-Gramont,11970
line:61,27_1198347,1900946,0,Balma-Gramont,11970
line:61,27_1198787,1901386,1,Basso Cambo,11971
line:61,27_1199125,1901723,1,Basso Cambo,11971
line:61,27_1198367,1900966,0,Balma-Gramont,11970
line:61,27_1198009,1900609,1,Basso Cambo,11971
line:61,27_1200051,1902631,0,Balma-Gramont,11970
line:61,27_1199847,1902436,1,Basso Cambo,11971
line:61,27_1197756,1900356,0,Balma-Gramont,11970
line:61,27_1198783,1901382,1,Basso Cambo,11971
line:61,27_1199382,1901978,1,Basso Cambo,11971
line:61,27_1198475,1901074,0,Balma-Gramont,11970
line:61,27_1199057,1901655,1,Basso Cambo,11971
line:61,27_1198924,1901522,0,Balma-Gramont,11970
line:61,27_1198628,1901227,1,Basso Cambo,11971
line:61,27_1197870,1900470,0,Balma-Gramont,11970
line:61,27_1198987,1901585,1,Basso Cambo,11971
line:61,27_1198944,1901542,0,Balma-Gramont,11970
line:61,27_1198121,1900721,1,Basso Cambo,11971
line:61,27_1197884,1900484,0,Balma-Gramont,11970
line:61,27_1199732,1902324,1,Basso Cambo,11971
line:61,27_1197843,1900443,0,Balma-Gramont,11970
line:61,27_1198934,1901532,0,Balma-Gramont,11970
line:61,27_1197851,1900451,0,Balma-Gramont,11970
line:61,27_1198518,1901117,0,Balma-Gramont,11970
line:61,27_1198997,1901595,1,Basso Cambo,11971
line:61,27_1198462,1901061,0,Balma-Gramont,11970
line:61,27_1197898,1900498,0,Balma-Gramont,11970
line:61,27_1199389,1901985,1,Basso Cambo,11971
line:61,27_1199568,1902162,1,Basso Cambo,11971
line:61,27_1199611,1902204,0,Balma-Gramont,11970
line:61,27_1197978,1900578,1,Basso Cambo,11971
line:61,27_1199513,1902107,0,Balma-Gramont,11970
line:61,27_1199097,1901695,1,Basso Cambo,11971
line:61,27_1199110,1901708,1,Basso Cambo,11971
line:61,27_1199310,1901907,1,Basso Cambo,11971
line:61,27_1198792,1901391,1,Basso Cambo,11971
line:61,27_1199041,1901639,1,Basso Cambo,11971
line:61,27_1198719,1901318,1,Basso Cambo,11971
line:61,27_1197853,1900453,0,Balma-Gramont,11970
line:61,27_1198740,1901339,1,Basso Cambo,11971
line:61,27_1199620,1902213,0,Balma-Gramont,11970
line:61,27_1199282,1901879,1,Basso Cambo,11971
line:61,27_1199496,1902090,0,Balma-Gramont,11970
line:61,27_1199618,1902211,0,Balma-Gramont,11970
line:61,27_1197963,1900563,1,Basso Cambo,11971
line:61,27_1199770,1902361,1,Basso Cambo,11971
line:61,27_1197713,1900313,0,Balma-Gramont,11970
line:61,27_1198665,1901264,1,Basso Cambo,11971
line:61,27_1197794,1900394,0,Balma-Gramont,11970
line:61,27_1198148,1900748,1,Basso Cambo,11971
line:61,27_1199943,1902526,1,Basso Cambo,11971
line:61,27_1197755,1900355,0,Balma-Gramont,11970
line:61,27_1198344,1900943,0,Balma-Gramont,11970
line:61,27_1198465,1901064,0,Balma-Gramont,11970
line:61,27_1199663,1902256,1,Basso Cambo,11971
line:61,27_1197844,1900444,0,Balma-Gramont,11970
line:61,27_1199918,1902502,1,Basso Cambo,11971
line:61,27_1199842,1902431,1,Basso Cambo,11971
line:61,27_1199699,1902291,0,Balma-Gramont,11970
line:61,27_1198291,1900891,1,Basso Cambo,11971
line:61,27_1199369,1901965,1,Basso Cambo,11971
line:61,27_1198440,1901039,0,Balma-Gramont,11970
line:61,27_1198820,1901418,0,Balma-Gramont,11970
line:61,27_1199838,1902427,0,Balma-Gramont,11970
line:61,27_1199932,1902516,1,Basso Cambo,11971
line:61,27_1200035,1902615,0,Balma-Gramont,11970
line:61,27_1199247,1901844,1,Basso Cambo,11971
line:61,27_1199429,1902024,0,Balma-Gramont,11970
line:61,27_1198182,1900782,1,Basso Cambo,11971
line:61,27_1197929,1900529,0,Balma-Gramont,11970
line:61,27_1199316,1901913,1,Basso Cambo,11971
line:61,27_1198203,1900803,1,Basso Cambo,11971
line:61,27_1198646,1901245,1,Basso Cambo,11971
line:61,27_1198392,1900991,0,Balma-Gramont,11970
line:61,27_1198310,1900909,0,Balma-Gramont,11970
line:61,27_1198567,1901166,1,Basso Cambo,11971
line:61,27_1198171,1900771,1,Basso Cambo,11971
line:61,27_1199009,1901607,1,Basso Cambo,11971
line:61,27_1198467,1901066,0,Balma-Gramont,11970
line:61,27_1199151,1901748,0,Balma-Gramont,11970
line:61,27_1198073,1900673,1,Basso Cambo,11971
line:61,27_1199457,1902052,1,Basso Cambo,11971
line:61,27_1199172,1901769,0,Balma-Gramont,11970
line:61,27_1199103,1901701,1,Basso Cambo,11971
line:61,27_1198571,1901170,1,Basso Cambo,11971
line:61,27_1198874,1901472,0,Balma-Gramont,11970
line:61,27_1198361,1900960,0,Balma-Gramont,11970
line:61,27_1198711,1901310,1,Basso Cambo,11971
line:61,27_1199935,1902519,1,Basso Cambo,11971
line:61,27_1199058,1901656,1,Basso Cambo,11971
line:61,27_1199854,1902443,1,Basso Cambo,11971
line:61,27_1198891,1901489,0,Balma-Gramont,11970
line:61,27_1198976,1901574,1,Basso Cambo,11971
line:61,27_1199060,1901658,1,Basso Cambo,11971
line:61,27_1200003,1902584,0,Balma-Gramont,11970
line:61,27_1197739,1900339,0,Balma-Gramont,11970
line:61,27_1199344,1901940,0,Balma-Gramont,11970
line:61,27_1198678,1901277,1,Basso Cambo,11971
line:61,27_1198123,1900723,1,Basso Cambo,11971
line:61,27_1199506,1902100,0,Balma-Gramont,11970
line:61,27_1199034,1901632,1,Basso Cambo,11971
line:61,27_1199324,1901920,0,Balma-Gramont,11970
line:61,27_1200103,1902680,0,Balma-Gramont,11970
line:61,27_1197717,1900317,0,Balma-Gramont,11970
line:61,27_1199962,1902544,0,Balma-Gramont,11970
line:61,27_1199708,1902300,0,Balma-Gramont,11970
line:61,27_1198794,1901392,0,Balma-Gramont,11970
line:61,27_1198763,1901362,1,Basso Cambo,11971
line:61,27_1197749,1900349,0,Balma-Gramont,11970
line:61,27_1198605,1901204,1,Basso Cambo,11971
line:61,27_1199492,1902086,0,Balma-Gramont,11970
line:61,27_1198981,1901579,1,Basso Cambo,11971
line:61,27_1199145,1901742,0,Balma-Gramont,11970
line:61,27_1199850,1902439,1,Basso Cambo,11971
line:61,27_1198988,1901586,1,Basso Cambo,11971
line:61,27_1198848,1901446,0,Balma-Gramont,11970
line:61,27_1199497,1902091,0,Balma-Gramont,11970
line:61,27_1199829,1902419,1,Basso Cambo,11971
line:61,27_1198070,1900670,1,Basso Cambo,11971
line:61,27_1199078,1901676,1,Basso Cambo,11971
line:61,27_1198620,1901219,1,Basso Cambo,11971
line:61,27_1199520,1902114,0,Balma-Gramont,11970
line:61,27_1199703,1902295,0,Balma-Gramont,11970
line:61,27_1199192,1901789,0,Balma-Gramont,11970
line:61,27_1198323,1900922,0,Balma-Gramont,11970
line:61,27_1199250,1901847,1,Basso Cambo,11971
line:61,27_1197817,1900417,0,Balma-Gramont,11970
line:61,27_1197706,1900306,0,Balma-Gramont,11970
line:61,27_1334808,2063358,1,Basso Cambo,11971
line:61,27_1199872,1902460,1,Basso Cambo,11971
line:61,27_1199875,1902462,0,Balma-Gramont,11970
line:61,27_1198202,1900802,1,Basso Cambo,11971
line:61,27_1197999,1900599,1,Basso Cambo,11971
line:61,27_1197703,1900303,0,Balma-Gramont,11970
line:61,27_1197792,1900392,0,Balma-Gramont,11970
line:61,27_1199371,1901967,1,Basso Cambo,11971
line:61,27_1197665,1900265,0,Balma-Gramont,11970
line:61,27_1198083,1900683,1,Basso Cambo,11971
line:61,27_1199082,1901680,1,Basso Cambo,11971
line:61,27_1197829,1900429,0,Balma-Gramont,11970
line:61,27_1199482,1902076,0,Balma-Gramont,11970
line:61,27_1198530,1901129,0,Balma-Gramont,11970
line:61,27_1198655,1901254,1,Basso Cambo,11971
line:61,27_1198738,1901337,1,Basso Cambo,11971
line:61,27_1198191,1900791,1,Basso Cambo,11971
line:61,27_1198004,1900604,1,Basso Cambo,11971
line:61,27_1199029,1901627,1,Basso Cambo,11971
line:61,27_1199198,1901795,0,Balma-Gramont,11970
line:61,27_1199223,1901820,1,Basso Cambo,11971
line:61,27_1197896,1900496,0,Balma-Gramont,11970
line:61,27_1199426,1902021,0,Balma-Gramont,11970
line:61,27_1199820,1902410,1,Basso Cambo,11971
line:61,27_1198142,1900742,1,Basso Cambo,11971
line:61,27_1199299,1901896,1,Basso Cambo,11971
line:61,27_1198511,1901110,0,Balma-Gramont,11970
line:61,27_1199951,1902534,1,Basso Cambo,11971
line:61,27_1198152,1900752,1,Basso Cambo,11971
line:61,27_1198425,1901024,0,Balma-Gramont,11970
line:61,27_1198127,1900727,1,Basso Cambo,11971
line:61,27_1197683,1900283,0,Balma-Gramont,11970
line:61,27_1197580,1900180,0,Balma-Gramont,11970
line:61,27_1197642,1900242,0,Balma-Gramont,11970
line:61,27_1198162,1900762,1,Basso Cambo,11971
line:61,27_1198324,1900923,0,Balma-Gramont,11970
line:61,27_1199098,1901696,1,Basso Cambo,11971
line:61,27_1198506,1901105,0,Balma-Gramont,11970
line:61,27_1198228,1900828,1,Basso Cambo,11971
line:61,27_1197832,1900432,0,Balma-Gramont,11970
line:61,27_1199608,1902201,0,Balma-Gramont,11970
line:61,27_1198945,1901543,0,Balma-Gramont,11970
line:61,27_1198168,1900768,1,Basso Cambo,11971
line:61,27_1198272,1900872,1,Basso Cambo,11971
line:61,27_1199625,1902218,0,Balma-Gramont,11970
line:61,27_1199235,1901832,1,Basso Cambo,11971
line:61,27_1198627,1901226,1,Basso Cambo,11971
line:61,27_1200044,1902624,0,Balma-Gramont,11970
line:61,27_1197716,1900316,0,Balma-Gramont,11970
line:61,27_1198232,1900832,1,Basso Cambo,11971
line:61,27_1198920,1901518,0,Balma-Gramont,11970
line:61,27_1198507,1901106,0,Balma-Gramont,11970
line:61,27_1199022,1901620,1,Basso Cambo,11971
line:61,27_1198064,1900664,1,Basso Cambo,11971
line:61,27_1199548,1902142,1,Basso Cambo,11971
line:61,27_1198744,1901343,1,Basso Cambo,11971
line:61,27_1197960,1900560,1,Basso Cambo,11971
line:61,27_1198076,1900676,1,Basso Cambo,11971
line:61,27_1199216,1901813,1,Basso Cambo,11971
line:61,27_1197986,1900586,1,Basso Cambo,11971
line:61,27_1197938,1900538,1,Basso Cambo,11971
line:61,27_1197598,1900198,0,Balma-Gramont,11970
line:61,27_1199261,1901858,1,Basso Cambo,11971
line:61,27_1198942,1901540,0,Balma-Gramont,11970
line:61,27_1197799,1900399,0,Balma-Gramont,11970
line:61,27_1199729,1902321,1,Basso Cambo,11971
line:61,27_1199441,1902036,1,Basso Cambo,11971
line:61,27_1198074,1900674,1,Basso Cambo,11971
line:61,27_1197995,1900595,1,Basso Cambo,11971
line:61,27_1197830,1900430,0,Balma-Gramont,11970
line:61,27_1199153,1901750,0,Balma-Gramont,11970
line:61,27_1197957,1900557,1,Basso Cambo,11971
line:61,27_1198558,1901157,1,Basso Cambo,11971
line:61,27_1197816,1900416,0,Balma-Gramont,11970
line:61,27_1199217,1901814,1,Basso Cambo,11971
line:61,27_1197778,1900378,0,Balma-Gramont,11970
line:61,27_1197655,1900255,0,Balma-Gramont,11970
line:61,27_1198691,1901290,1,Basso Cambo,11971
line:61,27_1198718,1901317,1,Basso Cambo,11971
line:61,27_1199615,1902208,0,Balma-Gramont,11970
line:61,27_1198215,1900815,1,Basso Cambo,11971
line:61,27_1198664,1901263,1,Basso Cambo,11971
line:61,27_1198732,1901331,1,Basso Cambo,11971
line:61,27_1198839,1901437,0,Balma-Gramont,11970
line:61,27_1199436,1902031,0,Balma-Gramont,11970
line:61,27_1198302,1900901,0,Balma-Gramont,11970
line:61,27_1198687,1901286,1,Basso Cambo,11971
line:61,27_1199350,1901946,0,Balma-Gramont,11970
line:61,27_1199508,1902102,0,Balma-Gramont,11970
line:61,27_1198591,1901190,1,Basso Cambo,11971
line:61,27_1199446,1902041,1,Basso Cambo,11971
line:61,27_1198051,1900651,1,Basso Cambo,11971
line:61,27_1198953,1901551,0,Balma-Gramont,11970
line:61,27_1198894,1901492,0,Balma-Gramont,11970
line:61,27_1199427,1902022,0,Balma-Gramont,11970
line:61,27_1199155,1901752,0,Balma-Gramont,11970
line:61,27_1199649,1902242,1,Basso Cambo,11971
line:61,27_1199264,1901861,1,Basso Cambo,11971
line:61,27_1198396,1900995,0,Balma-Gramont,11970
line:61,27_1199408,1902003,0,Balma-Gramont,11970
line:61,27_1197622,1900222,0,Balma-Gramont,11970
line:61,27_1197838,1900438,0,Balma-Gramont,11970
line:61,27_1199112,1901710,1,Basso Cambo,11971
line:61,27_1199516,1902110,0,Balma-Gramont,11970
line:61,27_1198749,1901348,1,Basso Cambo,11971
line:61,27_1197877,1900477,0,Balma-Gramont,11970
line:61,27_1199055,1901653,1,Basso Cambo,11971
line:61,27_1198196,1900796,1,Basso Cambo,11971
line:61,27_1198159,1900759,1,Basso Cambo,11971
line:61,27_1199607,1902200,0,Balma-Gramont,11970
line:61,27_1198246,1900846,1,Basso Cambo,11971
line:61,27_1199557,1902151,1,Basso Cambo,11971
line:61,27_1197686,1900286,0,Balma-Gramont,11970
line:61,27_1197750,1900350,0,Balma-Gramont,11970
line:61,27_1198472,1901071,0,Balma-Gramont,11970
line:61,27_1198480,1901079,0,Balma-Gramont,11970
line:61,27_1198143,1900743,1,Basso Cambo,11971
line:61,27_1198992,1901590,1,Basso Cambo,11971
line:61,27_1198033,1900633,1,Basso Cambo,11971
line:61,27_1199011,1901609,1,Basso Cambo,11971
line:61,27_1198566,1901165,1,Basso Cambo,11971
line:61,27_1198089,1900689,1,Basso Cambo,11971
line:61,27_1198381,1900980,0,Balma-Gramont,11970
line:61,27_1199473,1902068,1,Basso Cambo,11971
line:61,27_1198928,1901526,0,Balma-Gramont,11970
line:61,27_1198017,1900617,1,Basso Cambo,11971
line:61,27_1198032,1900632,1,Basso Cambo,11971
line:61,27_1199448,1902043,1,Basso Cambo,11971
line:61,27_1199833,1902423,1,Basso Cambo,11971
line:61,27_1199199,1901796,0,Balma-Gramont,11970
line:61,27_1198580,1901179,1,Basso Cambo,11971
line:61,27_1198811,1901409,0,Balma-Gramont,11970
line:61,27_1199008,1901606,1,Basso Cambo,11971
line:61,27_1199621,1902214,0,Balma-Gramont,11970
line:61,27_1198016,1900616,1,Basso Cambo,11971
line:61,27_1199083,1901681,1,Basso Cambo,11971
line:61,27_1198456,1901055,0,Balma-Gramont,11970
line:61,27_1198166,1900766,1,Basso Cambo,11971
line:61,27_1197752,1900352,0,Balma-Gramont,11970
line:61,27_1198102,1900702,1,Basso Cambo,11971
line:61,27_1199366,1901962,1,Basso Cambo,11971
line:61,27_1197952,1900552,1,Basso Cambo,11971
line:61,27_1198713,1901312,1,Basso Cambo,11971
line:61,27_1197845,1900445,0,Balma-Gramont,11970
line:61,27_1198723,1901322,1,Basso Cambo,11971
line:61,27_1198234,1900834,1,Basso Cambo,11971
line:61,27_1199304,1901901,1,Basso Cambo,11971
line:61,27_1199208,1901805,0,Balma-Gramont,11970
line:61,27_1198225,1900825,1,Basso Cambo,11971
line:61,27_1197780,1900380,0,Balma-Gramont,11970
line:61,27_1198577,1901176,1,Basso Cambo,11971
line:61,27_1198060,1900660,1,Basso Cambo,11971
line:61,27_1198084,1900684,1,Basso Cambo,11971
line:61,27_1199358,1901954,1,Basso Cambo,11971
line:61,27_1199659,1902252,1,Basso Cambo,11971
line:61,27_1198458,1901057,0,Balma-Gramont,11970
line:61,27_1198563,1901162,1,Basso Cambo,11971
line:61,27_1197834,1900434,0,Balma-Gramont,11970
line:61,27_1199727,1902319,1,Basso Cambo,11971
line:61,27_1199184,1901781,0,Balma-Gramont,11970
line:61,27_1197889,1900489,0,Balma-Gramont,11970
line:61,27_1199139,1901736,0,Balma-Gramont,11970
line:61,27_1197926,1900526,0,Balma-Gramont,11970
line:61,27_1199144,1901741,0,Balma-Gramont,11970
line:61,27_1199135,1901732,0,Balma-Gramont,11970
line:61,27_1199973,1902555,0,Balma-Gramont,11970
line:61,27_1199161,1901758,0,Balma-Gramont,11970
line:61,27_1198329,1900928,0,Balma-Gramont,11970
line:61,27_1199558,1902152,1,Basso Cambo,11971
line:61,27_1199277,1901874,1,Basso Cambo,11971
line:61,27_1198849,1901447,0,Balma-Gramont,11970
line:61,27_1198640,1901239,1,Basso Cambo,11971
line:61,27_1199640,1902233,1,Basso Cambo,11971
line:61,27_1199491,1902085,0,Balma-Gramont,11970
line:61,27_1199485,1902079,0,Balma-Gramont,11970
line:61,27_1200156,1902727,1,Basso Cambo,11971
line:61,27_1199661,1902254,1,Basso Cambo,11971
line:61,27_1199604,1902197,0,Balma-Gramont,11970
line:61,27_1199178,1901775,0,Balma-Gramont,11970
line:61,27_1198021,1900621,1,Basso Cambo,11971
line:61,27_1198741,1901340,1,Basso Cambo,11971
line:61,27_1198190,1900790,1,Basso Cambo,11971
line:61,27_1200054,1902634,0,Balma-Gramont,11970
line:61,27_1197569,1900169,0,Balma-Gramont,11970
line:61,27_1199901,1902487,1,Basso Cambo,11971
line:61,27_1198658,1901257,1,Basso Cambo,11971
line:61,27_1198618,1901217,1,Basso Cambo,11971
line:61,27_1197815,1900415,0,Balma-Gramont,11970
line:61,27_1199376,1901972,1,Basso Cambo,11971
line:61,27_1198318,1900917,0,Balma-Gramont,11970
line:61,27_1198637,1901236,1,Basso Cambo,11971
line:61,27_1199352,1901948,1,Basso Cambo,11971
line:61,27_1199907,1902491,0,Balma-Gramont,11970
line:61,27_1198265,1900865,1,Basso Cambo,11971
line:61,27_1198623,1901222,1,Basso Cambo,11971
line:61,27_1197650,1900250,0,Balma-Gramont,11970
line:61,27_1198481,1901080,0,Balma-Gramont,11970
line:61,27_1198549,1901148,1,Basso Cambo,11971
line:61,27_1198120,1900720,1,Basso Cambo,11971
line:61,27_1197804,1900404,0,Balma-Gramont,11970
line:61,27_1199143,1901740,0,Balma-Gramont,11970
line:61,27_1199849,1902438,1,Basso Cambo,11971
line:61,27_1197781,1900381,0,Balma-Gramont,11970
line:61,27_1198569,1901168,1,Basso Cambo,11971
line:61,27_1197640,1900240,0,Balma-Gramont,11970
line:61,27_1197858,1900458,0,Balma-Gramont,11970
